latitude,longitude,Residential EUI (kWh/m2/year),Non-residential EUI (kWh/m2/year),Residential Area (ft²),Non-residential Area (ft²)
37.800116,-122.402203,,96.54004714594794,,58923.0
37.4105355,-121.9581538,,53.00237882522632,,95000.0
37.4097626,-121.9567318,,271.00621077898455,,95484.0
37.4100353,-121.9555765,,197.4969591939981,,95113.0
37.4095522,-121.9546878,,334.7352615093162,,97407.0
37.7988413,-122.400844,200.65186269549963,,101500.0,
37.4056795,-121.9453557,,1231.3588366360614,,60566.0
37.4049997,-121.9468666,,87.07533664144323,,68243.0
37.4065546,-121.9466889,,761.2782149123279,,104500.0
37.4060835,-121.9477554,,163.7394917279313,,57586.0
37.4071806,-121.9481816,,85.49788489069246,,104520.0
37.3982323,-121.9222952,,2558.9422300679207,,53510.0
37.7965324,-122.4114419,149.2269356210241,,68875.0,
37.7969185,-122.4090968,257.4401257225278,,123322.0,
37.41276,-121.9621084,165.31694347868208,,588326.0,
37.7975606,-122.4041629,,143.86359966847144,,86311.0
37.7977705,-122.401906,,191.81813289129522,,54700.0
37.7983198,-122.4018702,207.90814074895326,,74268.0,
37.7984482,-122.4002666,,86.44435594114293,,86171.0
37.413761,-121.9466889,,293.0905352894955,,94000.0
37.4129027,-121.9479781,,350.50977901682404,,89616.0
37.4087974,-121.9432892,,802.9229411321487,,89616.0
37.7969192,-122.4050711,,96.54004714594794,,76431.0
37.7968251,-122.406132,166.5789048792827,,56490.0,
37.4166438,-121.9474305,,44.168649021021935,,314455.0
37.7967309,-122.4076642,150.80438737177485,,123751.0,
37.4173994,-121.9474444,,217.37285125345795,,92448.0
37.7963831,-122.4096277,189.9251907903943,,59256.0,
37.7961945,-122.4046831,,15.77451750750783,,65985.0
37.7959769,-122.4042274,50.478456024025064,,64464.0,
37.3783024,-121.9392338,,110.10613220240467,,141675.0
37.796342,-122.4001763,511.09436724325377,,397527.0,
37.3775139,-121.9379583,,34.70393851651723,,54219.0
37.3840073,-121.9284118,,158.06066542522848,,106000.0
37.7951537,-122.4012265,,67.19944458198337,,155817.0
37.7950185,-122.4027468,,192.44911359159553,,547965.0
37.795154,-122.4018366,,69.0923866828843,,218396.0
37.7951279,-122.4042071,,234.09383981141625,,323435.0
37.7948363,-122.4035212,,238.51070471351844,,245733.0
37.7952699,-122.4035731,,87.70631734174356,,282109.0
37.3841867,-121.9293115,,211.06304425045482,,61012.0
37.3842052,-121.9305688,,985.9073442192396,,61012.0
37.7948544,-122.4060656,,,,
37.3825949,-121.9280101,,70.03885773333477,,73488.0
37.3835758,-121.9277324,,67.19944458198337,,60667.0
37.3838084,-121.9268225,,35.334919216817546,,60248.0
37.3781805,-121.9301554,,52.055907774775854,,199175.0
37.3802221,-121.9245111,,28.078641163363944,,110881.0
37.7935365,-122.4134994,82.34298138919088,,63337.0,
37.379229,-121.9240666,,21.45334381021065,,113381.0
37.7933373,-122.4153578,58.36571477777898,,62897.0,
37.3786733,-121.9255226,,689.9773957783925,,116381.0
37.7934341,-122.4181895,270.69072042883437,,99126.0,
37.3735597,-121.923311,,308.5495624468532,,98874.0
37.3739953,-121.9241111,,8.202749103904074,,110669.0
37.3735964,-121.9212627,,169.73380838078427,,109385.0
37.3739815,-121.9195328,,178.56753818498868,,107153.0
37.7929469,-122.4118142,81.39651033874041,,84692.0,
37.7929056,-122.4121403,52.68688847507616,,159000.0,
37.3848323,-121.9335339,,258.7020871231284,,91725.0
37.3834324,-121.9346887,,160.26909787627957,,92842.0
37.793214,-122.4089198,88.96827874234417,,124402.0,
37.3871184,-121.9344228,,373.22508422763525,,207006.0
37.3877878,-121.9301671,,233.77834946126606,,122155.0
37.385764,-121.9319338,,169.73380838078427,,64333.0
37.385428,-121.930438,,374.48704562823593,,94515.0
37.7946714,-122.4018175,,101.58789274835046,,390497.0
37.7946149,-122.4011537,,134.0833988138166,,138078.0
37.7946729,-122.400844,,159.3226268258291,,340000.0
37.7943588,-122.3996238,,203.80676619700117,,833539.0
37.3902164,-121.9321116,,235.98678191231716,,51772.0
37.7948167,-122.397348,,118.30888130630873,,776350.0
37.3898002,-121.9316227,,201.91382409610026,,50180.0
37.7952419,-122.3962196,,213.27147670150586,,942573.0
37.7945352,-122.3960247,,187.08577763904287,,882977.0
37.3945562,-121.9381561,,280.15543093333906,,76851.0
37.7940487,-122.3973037,,106.00475765045265,,741500.0
37.3935151,-121.9376228,,209.485592499704,,64000.0
37.7941618,-122.3986313,,159.63811717597926,,95955.0
37.7936408,-122.3986313,,153.6438005231263,,234494.0
37.7938861,-122.4002704,,105.37377695015232,,521455.0
37.7934926,-122.4004457,,106.95122870090309,,144382.0
37.7938098,-122.4010179,,66.2529735315329,,116050.0
37.7934074,-122.400844,,126.19614006006265,,348500.0
37.3897174,-121.9372672,,74.14023228528681,,84560.0
