lat,lon,Cluster_5_0,Cluster_5_1,Cluster_5_2,Cluster_5_3,Cluster_5_4,Cluster_10_0,Cluster_10_1,Cluster_10_2,Cluster_10_3,Cluster_10_4,Cluster_10_5,Cluster_10_6,Cluster_10_7,Cluster_10_8,Cluster_10_9,Cluster_20_0,Cluster_20_1,Cluster_20_2,Cluster_20_3,Cluster_20_4,Cluster_20_5,Cluster_20_6,Cluster_20_7,Cluster_20_8,Cluster_20_9,Cluster_20_10,Cluster_20_11,Cluster_20_12,Cluster_20_13,Cluster_20_14,Cluster_20_15,Cluster_20_16,Cluster_20_17,Cluster_20_18,Cluster_20_19,pca_result
-34.5,-68.5,0.20004493429340015,0.20011123023694977,0.19996726641882978,0.19990213604980753,0.19997443300101264,0.09998162740191663,0.10011795258006558,0.09994436883297377,0.09992234626994775,0.09998614342757829,0.10001505795149421,0.09999522234660527,0.10004966666883766,0.09996840983745106,0.10001920468312984,0.04999833388959394,0.05008956492207482,0.04999138066673728,0.04998249700961084,0.050023374201563026,0.050034250676756944,0.05002635492690169,0.05004944942426475,0.05001919649051076,0.05001170180182854,0.050007157793119594,0.04996444393580017,0.04997087490399854,0.05000356923544525,0.04995238056254013,0.050051727657891114,0.04997328909256408,0.04989736549763627,0.05001074368038183,0.049942343630780296,1.266856479710302
-31.4135,-64.18105,0.20008651451111825,0.2002100572403581,0.1999370784679752,0.19981441106237963,0.19995193871816885,0.09996652113370039,0.10022430023935418,0.09989066088400567,0.09985075969821101,0.09997099108478923,0.10002796811115602,0.10000278079184403,0.10009695491761389,0.09993138631244859,0.10003767682687681,0.04999919918547866,0.05017047560022433,0.049980048248330924,0.049964868351433676,0.05004062268419345,0.050064682741797414,0.0500638445285216,0.050095793919158846,0.05002583288286241,0.0500233318142224,0.050009423211396176,0.04993745827225066,0.04993937979403008,0.050009938479306376,0.049902482496559444,0.05009646415018889,0.049963905256729765,0.049811799975405614,0.0500108336547154,0.04988961475319406,0.2585567747409285
-38.7176,-62.26545,0.20002398720139797,0.20005502771587488,0.199983891685098,0.19995007419359365,0.1999870192040356,0.09999339609678243,0.10005767038931541,0.09997174064873181,0.09995824427823209,0.09999019491445434,0.10000780345195721,0.10000480698376982,0.10002705369069603,0.09997804002820715,0.10001104951785365,0.05000303463859748,0.05004339197145364,0.0499965260998345,0.04998914241580407,0.050008307950788235,0.05001786813799915,0.05002170585547797,0.050026478034699604,0.05000259135339149,0.05000739296908204,0.05000153503858626,0.049984947825473025,0.04998236226856899,0.05000402743839234,0.049972125723718064,0.050023766836602646,0.049993604656282595,0.04995104467093613,0.049999781531857156,0.04997036458245465,0.011727307588716056
48.20849,16.37208,0.20005420990816888,0.20013665152245794,0.19995931378925214,0.19988053559641858,0.1999692891837025,0.0999751877748621,0.1001454541087521,0.09993034323973249,0.09990671677097596,0.09998554953019248,0.10001826741028515,0.0999910980956066,0.10005966068977717,0.09996497772369715,0.10002274465611893,0.049994728522954515,0.0501103870414346,0.04998720308060602,0.049980550133992455,0.05003147182662304,0.05004121883090578,0.05002855655497838,0.05005937330168154,0.05002786211898614,0.05001341186108808,0.05000991299159155,0.049955271955882376,0.04996572180535106,0.05000359012051127,0.049942954254039794,0.05006527810988166,0.04996566448106319,0.04987147066477409,0.05001616924987503,0.049929203093779496,0.47580329989733244
-20.31215,118.61059,0.20009188143393675,0.2002289518849989,0.19993187765087447,0.19979936667922424,0.19994792235096562,0.09996049301597323,0.1002441380492104,0.09988343175595504,0.09984166121918256,0.09997278013717666,0.10003047094860056,0.09999046990766215,0.10010177906616402,0.09993579823428408,0.10003897766579117,0.049994249888421625,0.0501856601141298,0.04997925542367331,0.04996499798312571,0.050049333751617485,0.050069625624221584,0.050054463711781655,0.05010123973368909,0.050040145846197516,0.05002336899902194,0.05001438741899192,0.04992712368110749,0.04993981451508149,0.050007243747462335,0.04990143282412709,0.050107592675912103,0.049947304439609645,0.04978952894193292,0.050021927462702044,0.0498813032171933,0.9557439108344169
-31.95224,115.8614,0.20009463137700828,0.2002340887183539,0.1999293049894479,0.19979471599942772,0.19994725891576226,0.09995935733980417,0.10025103445950352,0.09987704318713768,0.09983734087384465,0.09997146726082619,0.10003067771864882,0.09999721011862264,0.1001056723959701,0.09992975868994554,0.10004043795569667,0.04999420260854268,0.050191042337971815,0.049974970226104934,0.04996378741036032,0.05004942651891416,0.050070775796978884,0.05006385114779625,0.050104621709024834,0.050035576061113134,0.05002433603570637,0.05001226560690887,0.04992834044661763,0.0499351594052583,0.050009283734344954,0.04989443032310048,0.050109950228758936,0.04995558748310718,0.04978776694656732,0.050017063638353336,0.0498775623344696,0.30535390877467433
-12.46113,130.84185,0.20015807958050671,0.2003888230597826,0.19988513695012383,0.19965765265886468,0.1999103077507221,0.09993719857657606,0.10041353311961537,0.09980415750801443,0.09972680742671229,0.09994871803147751,0.10005222951290449,0.09999046337349204,0.10017562980554363,0.09988332182380977,0.1000679408218545,0.049996430832211385,0.05031439391331204,0.049968737889021356,0.04993657550947022,0.05007822150928187,0.050119831601631054,0.05010082145182941,0.05017458941667212,0.05005968879525261,0.05004155316508039,0.05002220046714304,0.04987844043926522,0.0498945937582953,0.05001415996603715,0.04982932177256622,0.05017951455289806,0.04991468536480353,0.04964695892586222,0.05003109223387183,0.0497981884354949,1.4083049561585983
-34.92866,138.59863,0.20004823514842948,0.20011662696798488,0.19996486248020948,0.1998968310196616,0.19997344438371464,0.0999814004124195,0.10012470800183698,0.09993846254716227,0.09991686851014153,0.0999837671187147,0.10001548099028909,0.10000307886252506,0.10005420901515817,0.0999609266507341,0.10002109789101865,0.04999964015626011,0.05009473578507801,0.04998817159303234,0.049980440873474204,0.050022379869801126,0.05003586477679758,0.05003723586218158,0.05005342812047068,0.05001324253854572,0.05001310713831591,0.05000476743784478,0.04996588662523921,0.04996564444861604,0.05000598621599371,0.04994478069874444,0.05005354856216581,0.04998201334761122,0.04989579665394496,0.05000492888558923,0.04993840041029324,0.17181336132019903
-33.86785,151.20732,0.20010855650644294,0.2002707140666614,0.1999187440147924,0.1997632353595481,0.1999387500525552,0.09995251580672784,0.10029001034965952,0.09986006344185323,0.09981328731254553,0.09996800006948355,0.10003552682258475,0.09999129367314892,0.10012072779033405,0.09992258762789863,0.10004598710576391,0.04999227948662397,0.050220962123040266,0.049972762780232674,0.04995880770252227,0.050058442460765504,0.050081820404923295,0.05006732898413374,0.05012000325129446,0.05004542109252473,0.0500274526842144,0.050015708817532215,0.0499151023222701,0.049927468920185965,0.050009059907686296,0.04988151899017673,0.05012755733931867,0.049941816868330616,0.049753411561853166,0.050023692509087635,0.04985938179328309,0.7174442094246395
-37.814,144.96332,0.20009026395742294,0.2002236449522373,0.1999328993000612,0.19980387173509967,0.19994932005517901,0.09996155586098354,0.10023930191156609,0.09988409795530388,0.09984465360863483,0.09997270621564998,0.10002949034942213,0.09999507510651735,0.10010054031513867,0.09993406866384674,0.1000385100129368,0.04999485843432312,0.050182190391508875,0.04997772809942766,0.049965347287525205,0.05004737961608624,0.05006792322854544,0.05005835126160061,0.05009979195619433,0.05003537945832301,0.05002324435045452,0.05001235646002686,0.04993068913817116,0.04993907345879318,0.050008228388654166,0.04990071526780692,0.05010480061248775,0.04995404671583848,0.04979661591004308,0.05001788128602428,0.04988339867816506,0.4487781856519696
-35.28346,149.12807,0.2000686732001441,0.20017387887862026,0.19994762583339856,0.19984853367857802,0.19996128840925897,0.09996738903157418,0.10018618929774115,0.0999096208371036,0.09988219587780112,0.09998238811709324,0.10002280484121444,0.09998966288414515,0.10007587046191212,0.09995521667991603,0.100028661971499,0.04999195171132126,0.05014167818860438,0.04998130115478471,0.049975864676590966,0.050040916385176396,0.05005191895871867,0.05003737869952618,0.050075508027648534,0.05003483779191309,0.050016773940632704,0.05001192715805263,0.04994377061975172,0.04995578619572385,0.05000465091373268,0.04992639618617661,0.050083604519832896,0.049958584208188286,0.049837714328183076,0.050019680026190776,0.04990975630925076,0.35633701234943777
-27.46794,153.02809,0.200121542318545,0.20030117557119098,0.19991055748580563,0.19973559701140173,0.1999311276130566,0.09994935832889768,0.10032097958060343,0.0998470277521637,0.09979035589578142,0.09996259920285291,0.10004016716275152,0.09999002602316305,0.10013488888593755,0.09991274475143375,0.1000518524164151,0.04999439203313643,0.05024416824061422,0.04997359581510434,0.04995272031637818,0.05006322036784812,0.050092078756972365,0.050074784952577826,0.05013416784383075,0.05004961984426203,0.05003139099450324,0.05001794488046486,0.04990511276868485,0.049919561031265346,0.05001021349171912,0.04986890314876841,0.050140482272530415,0.04993255005816595,0.049724926950600726,0.05002646906695353,0.04984369716561931,0.9595704356231229
40.37767,49.89201,0.1998590855226992,0.19965869553849605,0.20009861800705336,0.20030333133623393,0.2000802695955175,0.10004982676931669,0.09964131379171941,0.10016617440067689,0.1002449481003034,0.10004910816770705,0.09995244468881291,0.1000080179375113,0.09984410739022857,0.10010565367198189,0.09993840508174195,0.049995768269945035,0.049728410788295534,0.050018518983936555,0.050058882466119774,0.04993522675438385,0.04989213417201497,0.04991065737344698,0.049844980245715015,0.04995018517126834,0.049961099602158845,0.04997954387370935,0.05010728566927083,0.050092288809457104,0.04998674606139506,0.050148994024971,0.04984582216684859,0.050080237480254905,0.05031296286470772,0.04997279294182843,0.050177462280272034,-0.7127562342936511
43.84864,18.35644,0.1997110267714223,0.19929517971870786,0.20020517781233962,0.20062499265641243,0.20016362304111776,0.10010864101546181,0.09925806744758517,0.10034820775643868,0.10050115882959837,0.10009476142613061,0.09990229521981331,0.10002159246593031,0.09968079968900109,0.10020998213934522,0.09987449401069541,0.04999924045013189,0.04943872058369408,0.0500450846567376,0.05011620165262674,0.049859134835008014,0.04977941561585159,0.04982202535551825,0.04968297845136429,0.0498878164274831,0.04992162652135898,0.04995533152071045,0.050223248987847795,0.050187793306594085,0.04997365144542181,0.05030591930327212,0.04967721180995714,0.050165984810961364,0.05065362677306048,0.04993775563410909,0.050367231858291193,-0.9068454444984394
44.77842,17.19386,0.1997394887415037,0.1993664408067484,0.2001834601145351,0.20056284091400528,0.2001477694232076,0.10009553920826286,0.09933481736332216,0.1003102758018719,0.10045241455227137,0.100086887017821,0.09991149459545527,0.1000198633385289,0.09971257029418004,0.10018963196013791,0.09988650586814851,0.04999644641534147,0.04949726966911879,0.05003658176073328,0.05010583567701378,0.04987511187084981,0.04980071337241121,0.04984032132727225,0.04971449722748849,0.04989971792658759,0.04992874624928449,0.04995919477253141,0.05020125463337499,0.050168427037203665,0.04997617981230102,0.05027413540569815,0.04971115553754251,0.05015200838708866,0.050588741485836496,0.04994369278650951,0.050329968645812274,-0.9457513885361856
23.7104,90.40744,0.20005664858835726,0.20013562575845187,0.19996191596274082,0.1998780497272682,0.19996775996318186,0.09998177521311777,0.1001397716428286,0.09993656184692205,0.09990096654155178,0.09998027606739497,0.10001995334678396,0.09999419731868064,0.10006192573807501,0.09995943822802751,0.10002513405661795,0.05000382268517693,0.05010482894955268,0.049996782322176095,0.049976483363993116,0.05002595087856252,0.05004397897237603,0.05003248630140436,0.050061573344387884,0.05002215403249608,0.05001638801817658,0.050010054811162746,0.04995596262462044,0.04996499146806784,0.05000519372004529,0.049942628322944306,0.05006052004108081,0.049962912805269245,0.04987042008109503,0.050013737750665664,0.04992912950674612,0.27163992574935436
23.75,90.58333,0.2000921812468394,0.200228253279722,0.1999330469350104,0.19979907131723826,0.1999474472211901,0.0999624676574827,0.10024165866642151,0.09988650545104798,0.09984058780500514,0.09997166978468726,0.10003104628702966,0.09998910595302962,0.1001017273981235,0.09993583371089151,0.10003939728628104,0.0499967700951545,0.0501834581265456,0.04998310082880532,0.04996415300871752,0.05004820637906732,0.05007045477584838,0.05005278635643593,0.05010135935730483,0.050040218125390126,0.050024076537933705,0.05001510497170247,0.049926610875691856,0.04994076941022114,0.05000707363893175,0.04990300134507416,0.050106072012283266,0.04994349449682683,0.049788588022286216,0.05002295366071815,0.049881747975061105,0.7563743527210234
22.91667,91.5,0.20008881847516238,0.20022020521481115,0.19993527168923775,0.19980633901978953,0.19994936560099927,0.09996352548753816,0.10023344226449644,0.09989017894810219,0.09984648857239904,0.09997281025821654,0.10002982858319114,0.09998962111643188,0.10009808264025129,0.09993812064679305,0.10003790148258024,0.04999651362643501,0.05017730501154002,0.04998316774463379,0.04996552464735591,0.05004661483280676,0.050067809685718494,0.05005106154772986,0.05009773257041085,0.05003874543338542,0.05002308390838755,0.05001443457871415,0.04992929234090836,0.04994275640866689,0.05000679704219429,0.04990628899139892,0.05010248762363525,0.049945962630326794,0.0497964841495794,0.05002197071841277,0.04988596650775966,1.0579261191613722
50.85045,4.34878,0.19990625652817615,0.19977276413037076,0.20006505830791182,0.20020213945507756,0.20005378157846368,0.10003261860205402,0.09976210924564931,0.10010862230215149,0.10016325401529201,0.10003294231059058,0.0999680108275276,0.10000784088580698,0.09989668942135001,0.10006885673632838,0.09995905565324963,0.049996602063466386,0.04982016959295489,0.05000999453797386,0.05003946790270033,0.04995718331143813,0.04992789157011015,0.04994332959554257,0.04989715746963862,0.049964924374653885,0.0499741721310199,0.0499852360462348,0.050072692021724964,0.05006017336648767,0.04999177265407809,0.050097223942116,0.04989756471659378,0.05005715485609577,0.05020973449154085,0.04997992075216383,0.05011763460346551,-0.5165011765444215
12.36566,-1.53388,0.2000072797435884,0.20001047218184445,0.19999911936917758,0.19998701319286039,0.1999961155125292,0.10000450073395661,0.100006158794572,0.09999970090953057,0.09998585967812659,0.09999357568233297,0.10000344837946142,0.10000337629056985,0.1000075302568182,0.09999127493012247,0.1000045743445094,0.0500087482252717,0.05000306144494395,0.05000828313607157,0.04999440959244027,0.04999702478014686,0.050006292421210276,0.05000754911975706,0.05000710446462621,0.04999668774669354,0.05000431096269865,0.05000109470638843,0.049997115368067134,0.049996115460831915,0.050002439881930025,0.04999427674266376,0.05000090129952229,0.04999587516101896,0.04998650021947315,0.049998770025544724,0.04999343924069944,-0.038888081657949145
42.66667,23.8,0.20009895000241537,0.20024470705519268,0.19992826330492053,0.1997845790502385,0.19994350058723284,0.09996012020480104,0.10025918418945604,0.09987856944776309,0.09982882612997034,0.09996897707162572,0.10003324222733856,0.09998906971594569,0.10010929047234371,0.09993039462431151,0.10004232591644414,0.049997012229895166,0.0501967589207185,0.049982178718782154,0.04996103539870592,0.05005082283559464,0.05007555781656578,0.05005755499951239,0.050108872624486996,0.050042182453484206,0.05002581907110793,0.050015915473744184,0.04992150913906072,0.04993610878232604,0.050007727828991655,0.049895715520601826,0.05011346141646439,0.04994016406558707,0.04977440889377296,0.05002379691613017,0.04987339689446722,1.8433682896080659
42.15,24.75,0.1996956401640661,0.19925825000862737,0.20021673857606542,0.2006575372132253,0.20017183403801586,0.10011480458791984,0.09921788112426633,0.10036911671977883,0.10052748490246818,0.10010004489479979,0.09989763663602798,0.10001833119934175,0.09966318821969138,0.10022379267405053,0.09986771904165521,0.04999960848477709,0.04940807479627421,0.050050419969930766,0.050122510661875175,0.04985236324023938,0.049768309864081026,0.04980761285022922,0.049665789999669245,0.04988539485518747,0.049917463977430736,0.049954694375969014,0.05023307950205559,0.05019981374660792,0.04997122393952077,0.05032501342437639,0.049660181499566206,0.05016829056621251,0.05068512272789102,0.0499380069537361,0.05038702456437017,-0.9390948705971947
-3.38193,29.36142,0.1998195579456522,0.19955105079034605,0.2001334727936679,0.20039358512635796,0.2001023333439759,0.10007685756570607,0.09952143155446057,0.10022826051759795,0.1003109769881675,0.10005409759765656,0.0999402142542514,0.10001781385541371,0.09980001034086064,0.10012700063569156,0.09992333669019408,0.05001037456156406,0.0496360717419719,0.05004012680700508,0.05006919760109459,0.049904049636741415,0.049863214465847995,0.04989206606223834,0.04980100919057923,0.049922619697492586,0.04995390128366739,0.04997215238743732,0.05014257333057297,0.0501184587817724,0.04998558206046174,0.05019372471917136,0.04978958061525037,0.050102874093106604,0.050411772869436135,0.049957926108796694,0.0502327239857918,-0.7806424988832242
6.48047,2.62129,0.19994887558275587,0.19986732542719016,0.20004076298099646,0.2001136713168705,0.20002936469218696,0.10002686924583255,0.09985537376775618,0.10007009707809782,0.10008710911363124,0.10001252022542365,0.09998366925264057,0.10000895738849495,0.09994309875562653,0.1000329639056866,0.09997934126680995,0.05000909972635124,0.04988894470764607,0.05001735768336124,0.0500178184042556,0.04996814812448772,0.04996162896055703,0.0499728034907819,0.04994302729394432,0.049972893752829636,0.04998868267056559,0.049991685017228345,0.05004292751333841,0.05003372982074698,0.0499974979828909,0.050055602623961526,0.04993514124017914,0.050030790057413115,0.05011920621084182,0.049985294527542676,0.050067720191076685,-0.28712708168794043
-19.03332,-65.26274,0.2001076872486833,0.2002606781487487,0.1999227328809916,0.19976901664394542,0.19993988507763097,0.0999597293439764,0.10027683531555166,0.09986668220426449,0.09981379607328503,0.0999633125400449,0.10003527830597327,0.10000151965520897,0.10012025297952057,0.09991552772000623,0.10004706586216865,0.05000066659467218,0.05020999445413803,0.049978431414201406,0.049955824383604026,0.05004983325904844,0.05008100200966167,0.050077084354193065,0.05011892675694437,0.050033173782827234,0.05002939997514821,0.05001275168643246,0.049921369282157714,0.049925829012917436,0.05001202588085495,0.049880566416911847,0.05011897384473879,0.04995129600240265,0.049764557423983974,0.05001507107968392,0.0498632223854777,0.2551817561083454
-16.1398,-62.02799,0.20008015377812893,0.2001983685273607,0.1999408667545376,0.19982587130251142,0.19995473963746133,0.0999665486408845,0.10021176419219176,0.09989849334286255,0.09986182478062387,0.09997520578524241,0.10002634526673945,0.09999478831962463,0.10008912679566244,0.09994166971894658,0.10003423315722187,0.04999625348837347,0.0501611566865383,0.04998181359401427,0.049968749347348684,0.05004135046554094,0.05006054264103769,0.050050868738716704,0.05008853472603843,0.05003165004524592,0.05002071026117984,0.05001131537888855,0.049938042325979946,0.049946366455546495,0.05000706733393314,0.04991277737008939,0.05009254426443058,0.04995749921496929,0.04981950725722241,0.050016382024608334,0.04989686838029733,0.8471846516508262
-1.45583,-48.50444,0.20006735656893376,0.20016555355493437,0.1999505496291688,0.1998543688848898,0.1999621713620731,0.09997264730091655,0.10017682354168385,0.09991476476638352,0.09988385301332152,0.09997840933867246,0.10002198182442276,0.09999816154156829,0.10007513324166196,0.0999492591275265,0.10002896630384278,0.04999777973831788,0.05013450405658516,0.049984607746230536,0.04997324263689135,0.05003341349807367,0.05005065473035852,0.05004548958318405,0.0500744661766557,0.050024101880341294,0.050017634568865016,0.05000866155719305,0.049949185675161524,0.04995407074687151,0.05000661694343905,0.04992570072161447,0.05007679836353186,0.04996730991048332,0.04985044962212237,0.050011660957953084,0.049913650886126544,0.7981183037683118
-23.5475,-46.63611,0.20012498009157997,0.20030747931560863,0.19990855913423206,0.1997294609894609,0.19992952046911847,0.09994950203847626,0.10032781914849101,0.09984304409042755,0.09978433109042797,0.09996006822506714,0.10004102000890097,0.09999438420419342,0.10013914813798684,0.09990697700583219,0.1000537060501966,0.049996190966485894,0.05024937907236626,0.04997286417917804,0.04995040786341916,0.05006252046893965,0.05009436952137544,0.050081878075607524,0.05013815782648761,0.0500461871034311,0.050032810231667044,0.05001678416942152,0.04990482474815677,0.0499157247604583,0.050011708577371514,0.04986342646289272,0.050142445665233966,0.049935873329312784,0.049721277261976185,0.05002328594619755,0.04983988377002093,0.6315659056348224
-23.96083,-46.33361,0.20010104067053436,0.20024902287250956,0.1999251786311976,0.19978139155949362,0.19994336626626497,0.09995803894891564,0.10026682609397951,0.09987056747969002,0.09982603204421918,0.0999681310504174,0.10003273371865311,0.09999776145535452,0.10011291102752082,0.0999236812641086,0.10004331691714112,0.049995576939779185,0.050203275089756555,0.04997508031434325,0.0499602447630516,0.050050928446468974,0.05007578925182762,0.05006895002738108,0.05011192418930088,0.0500360106969451,0.05002624996728062,0.05001254185968477,0.049923996951344175,0.04993056207578797,0.050009951224173003,0.04988764304634124,0.050115974980741426,0.04995229265823173,0.049775947065282815,0.05001702574630379,0.049870034705974245,0.5279129712466704
