latitude,longitude,Residential EUI (kWh/m2/year),Non-residential EUI (kWh/m2/year),Residential Area (ft²),Non-residential Area (ft²)
40.7043031,-73.9339652,,445.15688406187104,,26400.0
40.7032803,-73.8947152,455.56806561682623,,45352.0,
40.5832742,-74.166705,,451.78218141502424,,51537.0
40.8013454,-73.937098,,272.8991528798855,,28500.0
40.5781417,-74.1645538,,761.9091956126283,,80307.0
40.7580829,-73.8617127,255.86267397177704,,28838.0,
40.6395838,-73.9973985,,641.3918818552685,,226000.0
40.7493744,-73.9951169,,684.92955017599,,76638.0
40.7421667,-73.9944642,301.9242650936999,,37713.0,
40.7249194,-73.9779275,206.33068899820248,,32450.0,
40.8570506,-73.8825171,,460.93140156937886,,56501.0
40.7469846,-73.9515348,,333.7887904588657,,47603.0
40.8181123,-73.941143,245.45149241682185,,74452.0,
40.7677325,-73.9523464,,220.52775475495952,,33636.0
40.7548375,-73.9794263,,519.6126066973079,,332312.0
40.6348209,-73.9718503,,410.4529455453538,,46675.0
40.6711762,-73.9205553,381.1123429813892,,25789.0,
40.7254262,-73.9239975,,261.54150027447986,,362474.0
40.7398304,-73.9881638,272.2681721795852,,26000.0,
40.6455631,-73.9597776,285.2032765357416,,91000.0,
40.7535491,-73.9932974,,439.4780577591683,,26124.0
40.6346127,-74.1488763,,951.8343864030227,,14850.0
40.7082341,-73.9215355,380.48136228108893,,52388.0,
40.6361703,-73.9521809,387.4221499843923,,38400.0,
40.6046059,-73.76123,,192.76460394174572,,40000.0
40.7787529,-73.9827155,405.72059029310145,,28106.0,
40.7524848,-73.8537983,,339.1521264114184,,29172.0
40.7534305,-73.8549692,610.158337190403,,28000.0,
40.6925492,-73.9550398,301.9242650936999,,47126.0,
40.8219883,-73.9542044,691.5548475291434,,46716.0,
40.6395486,-73.92131,,164.05498207808145,,17340.0
40.8231507,-73.8697287,,741.0868325027179,,35300.0
40.7783322,-73.7991586,,257.12463537237767,,68400.0
40.6905049,-73.9497296,,236.30227226246734,,106800.0
40.8375942,-73.8888072,421.4951078006093,,51306.0,
40.7783446,-73.962261,309.8115238474538,,165000.0,
40.746538,-73.8920051,276.05405638138706,,65927.0,
40.5941156,-73.9323386,,229.0459942090137,,31835.0
40.752144,-73.9998592,,277.31601778198774,,119996.0
40.857593,-73.9018853,286.1497475861921,,87650.0,
