geonameid,nearest_cdd_1,nearest_cdd_2,nearest_cdd_3,nearest_cdd_4,nearest_cdd_5,nearest_cdd_6,nearest_cdd_7,nearest_cdd_8,nearest_cdd_9,nearest_cdd_10,nearest_cdd_11,nearest_cdd_12,total_year,average_year,variance_year
1337200,11.28828684488932,18.194060007731117,13.908318837483712,6.597480773925773,1.0880699157714844,4.094009399414058,0.0,0.0,0.0,0.8422164916992188,10.89690017700196,18.741859436035156,55.170225779215464,9.195037629869244,41.213966384135155
2800866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2357048,28.8544489542643,29.87708409627277,26.040398915608712,25.22069040934243,10.304991404215494,0.0,0.0,0.0,0.0,0.0,10.818693796793612,14.077227274576831,120.29761377970372,20.049602296617287,146.73570265675215
727012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
728193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
425378,65.2809626261393,32.29584503173828,19.134665171305336,12.875907897949205,31.177304585774728,17.718278249104813,15.445287068684904,23.89346822102866,36.33230336507162,42.7350959777832,25.70344924926755,43.39452870686853,178.48296356201166,29.74716059366861,362.6300856315387
7668939,54.96528879801437,51.01551183064786,55.82693862915039,49.35366566975903,32.61903762817379,14.338611602783203,0.0,2.3309364318847656,6.447374979654944,14.390171051025373,35.24683507283526,46.194821675618535,258.1190541585287,43.01984235975478,268.3106380544301
3903987,7.496026357014981,30.877684275309218,70.9620412190755,122.4892450968425,126.23459752400728,137.9803759256998,163.4085261027018,151.753843943278,115.81773630777998,86.24922053019208,44.833738962809235,24.775931040445972,496.0399703979492,82.6733283996582,3002.6661272604015
6300770,30.95104217529297,66.04528808593757,100.16238784790048,136.67235056559247,147.71864700317388,136.7744839986167,149.51806386311847,110.77622350056964,125.92906443278,109.4386736551921,84.20481745402016,43.734710693359375,618.3241996765141,103.05403327941902,2167.8075866422473
3390760,84.43143463134764,81.61186599731442,81.00182469685872,65.19424184163414,81.74778111775717,53.9286994934082,47.82454172770176,34.64357376098633,58.61103057861336,71.7381528218587,83.47242101033528,67.86808013916021,447.9158477783203,74.65264129638672,150.73036611248176
3399415,60.835812886555935,63.63953526814791,64.61632664998368,53.319485982259074,57.50380325317375,38.7011604309082,38.47761789957682,37.56748326619466,45.11664581298832,51.91914240519204,55.04566319783531,70.59521230061846,338.61612447102857,56.436020745171426,92.70888316913874
3405870,59.08752187093117,62.70862706502281,56.56106948852546,46.762763977050774,54.690896352132185,40.87075678507487,30.836097717285114,35.027037302652964,42.18264516194664,44.21959813435874,52.52035395304354,65.35286204020181,320.6816355387373,53.44693925645621,66.33576687430654
3448439,0.0,16.982176462809257,62.69991556803383,123.17544301350908,79.05277506510417,160.2111701965333,174.16064198811853,160.64666620890296,82.7261492411295,82.03364435831706,15.769662221272794,10.325173695882162,442.1214803059896,73.6869133843316,3746.0513135606734
3449433,0.0,14.812580108642578,64.8140106201171,124.58315785725904,79.46903483072916,156.48249181111655,171.66056060791024,162.9524930318196,90.8572870890299,90.04349136352532,14.884164174397794,8.692930857340496,440.1612752278645,73.36021253797742,3690.600952493367
3450554,46.10025660196939,88.86487706502277,103.2553240458172,106.94888051350908,129.9229113260904,91.1599820454916,86.15071360270174,58.441018422444614,80.16319529215495,100.85110855102548,94.34058507283518,44.415863037109375,566.2522315979005,94.3753719329834,774.3530540992754
3451190,0.0,17.47411982218425,57.593795776367195,125.59984079996752,80.7615292867025,153.94709142049155,170.29068756103513,162.84149042765304,82.99861017862956,84.67752456665035,16.188444773356135,11.843891143798828,435.376377105713,72.56272951761883,3605.5486927481097
3452925,0.0,0.0,25.73293431599934,85.9466832478841,31.053688049316364,149.47923660278323,179.00943756103504,111.55576451619476,49.26962534586587,41.11459986368816,0.4087308247884113,0.0,292.21254221598304,48.702090369330506,3425.20566971683
3455077,0.0,13.66278076171875,63.05310567220055,132.89573923746747,77.99320475260416,153.31387201944986,174.96036529541016,160.94687779744467,97.9059524536132,86.07514826456708,12.29578526814779,6.427468617757159,440.9187024434408,73.48645040724013,3802.035240193747
3462377,23.80836359659829,55.28308105468757,91.7488950093587,133.78123728434247,152.8171984354655,136.8577359517416,155.25992584228516,126.99269485473616,124.30943552652984,104.5520362854004,78.63623936971028,37.432750701904304,594.2965113321942,99.0494185553657,2631.349708675959
3464975,0.0,12.98667399088541,55.87652715047196,134.4447301228842,79.36374791463214,165.78905105590815,181.42878977457707,160.8711942036946,99.67694854736328,84.81880060831712,7.484240214029951,2.5434417724609375,448.46073023478186,74.74345503913031,4326.266990302994
3469058,32.19225311279297,69.49645996093746,101.476759592692,136.10724639892567,146.9693794250488,133.1341031392416,145.31510162353513,101.84555943806964,124.44062042236344,109.68086115519208,86.92185846964516,43.79273478190103,619.3762016296384,103.22936693827307,2015.137816745119
3470127,6.032810211181641,26.599038441975903,73.44698588053384,127.03278350830097,111.19626744588211,140.1096076965332,170.6287409464518,158.8933296203613,120.5681432088219,93.17931493123376,41.51879755655926,23.426003774007174,484.4174931844077,80.73624886406795,3032.1904489624703
3663517,59.751014709472656,63.70008214314772,60.48147964477539,47.75421905517578,57.94276809692376,43.04792149861652,37.45084381103515,37.76678339640299,43.99400583902993,49.72179539998379,53.22168858846031,69.4851862589519,332.6774851481118,55.446247524685305,66.2257548238774
1252416,0.0,2.8028551737467464,0.6506818135579427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2085901896158844,8.925697326660153,3.4535369873046893,0.5755894978841148,1.258312865409407
11778169,0.0,19.175581614176433,0.0,9.125509897867836,96.91225051879884,60.67206827799476,75.42130279541017,92.98553339640296,58.88668441772461,11.985600789388023,2.7262649536132812,0.0,185.88541030883783,30.980901718139645,1553.0328806543878
620127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
623549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
625143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
625665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
627904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
629634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3582678,14.055783589681011,19.483203887939457,12.276075998942051,3.943509419759111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.305572509765625,49.758572896321624,8.29309548272027,66.15219968428057
6167865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6173331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
209228,77.29447174072266,85.09583409627277,75.98400243123372,16.83561833699545,57.381881713867266,19.55392074584961,27.03173573811851,26.671450297037776,40.67796071370443,52.30512873331704,40.04608154296876,59.408782958984375,332.14572906494146,55.35762151082358,912.19632440442
922704,75.16196823120117,91.26404698689782,74.99507013956706,85.21002960205078,108.31776809692384,116.32729975382507,75.44905344645183,50.15618769327798,82.17385609944664,102.26134618123368,90.91464106241858,31.420989990234375,551.2761828104658,91.8793638017443,295.4664057342617
922773,74.0595105489095,85.92078526814782,91.85485204060863,91.14362335205084,103.9180285135904,102.8051643371581,53.79345448811845,51.24098587036127,69.91311391194658,106.43908055623368,91.28549067179364,34.057065327962235,549.7019640604653,91.61699401007756,123.49665617355495
2314302,39.6368776957194,56.06613032023123,33.32947794596352,26.09211603800457,31.07256952921551,21.518461863199875,32.0932731628418,37.17897415161133,33.40839385986328,29.85213216145832,35.906188964843736,41.84262084960937,207.7156333923341,34.619272232055685,148.7460761769126
2389853,37.76240793863931,41.83761469523113,18.33738581339518,28.042229970296248,49.44602330525718,42.0085334777832,70.11588287353511,60.408791859944685,43.7947057088216,24.398064931233716,34.348723093668625,25.70979563395186,217.43419520060223,36.23903253343371,125.80661375791692
2260535,39.6368776957194,56.06613032023123,33.32947794596352,26.09211603800457,31.07256952921551,21.518461863199875,32.0932731628418,37.17897415161133,33.40839385986328,29.85213216145832,35.906188964843736,41.84262084960937,207.7156333923341,34.619272232055685,148.7460761769126
2660646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2661604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2279755,55.0788141886393,47.35242589314776,54.82034683227533,49.13418324788409,32.18007278442379,14.661528269449864,6.284339904785151,0.4147618611653649,2.523732503255208,15.08898289998373,28.51856358846031,43.68717193603515,253.22737121582017,42.204561869303355,251.70672815357585
2290956,50.76737213134766,43.31849034627282,51.10932795206698,46.39191436767578,25.918516794840507,11.460112253824876,3.2796223958333384,0.0080808003743489,0.0,7.596307118733731,25.968026479085307,39.88533274332681,228.96573384602863,38.16095564100477,256.7486549037716
2293538,55.80033111572272,54.86023839314781,59.65905125935875,52.11611684163414,38.90834426879882,19.533028920491535,7.270749409993496,4.63755162556966,4.227795918782549,21.718865712483733,40.74650955200196,45.21093495686846,280.8771107991538,46.81285179985897,229.0709303459473
3868626,0.0,0.0,8.833457946777338,16.112800598144513,1.9150314331054688,81.13695144653317,122.867347717285,48.772912343343066,31.265247344970703,10.348430633544922,0.0,0.0,107.99824142456048,17.999706904093415,996.1175732080608
3871336,0.0,0.0,6.035687764485675,9.1019770304362,0.0,70.2990608215332,103.60839589436856,35.30880101521811,22.859914143880214,9.99776331583659,0.0,0.0,85.43672561645508,14.23945426940918,768.9322235398006
3899539,0.0,16.982176462809257,62.69991556803383,123.17544301350908,79.05277506510417,160.2111701965333,174.16064198811853,160.64666620890296,82.7261492411295,82.03364435831706,15.769662221272794,10.325173695882162,442.1214803059896,73.6869133843316,3746.0513135606734
2220957,33.256750742594406,31.302458445231093,42.9607276916504,30.947415669759145,27.89385859171547,11.616091410319006,6.149094899495447,12.735183715820312,25.141222635904956,27.692824045817037,33.88453038533524,32.0773086547852,177.9773025512695,29.66288375854492,104.58058493065646
2232593,57.88667551676437,39.12561925252279,55.07010269165039,57.92609405517585,40.449766794840485,7.294991811116543,2.966875712076822,9.89503860473633,33.262072245279995,48.69754409790039,51.829110463460246,48.775632222493506,257.7532501220704,42.95887502034507,377.2881496868037
1792947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1796236,50.571698506673144,18.69577916463216,0.0,0.0,0.0,0.0,0.0,0.0,1.7075322469075516,2.006167093912759,22.93007914225261,53.37029647827155,69.2674776713053,11.544579611884217,421.4729875863488
1808894,10.185829162597654,48.13953526814776,4.312230428059897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3136316935221357,62.637594858805315,10.43959914313422,357.16998424231605
1809858,30.411008199055978,57.82703526814774,37.77387873331705,31.47972361246746,12.931212107340505,0.0,0.5686912536621094,4.345184326171875,0.0,2.764067331949871,8.982105255126953,15.313392639160137,170.42285792032874,28.403809653388123,402.638434094588
1816670,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2034937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3674962,55.7145563761393,50.2208340962727,57.562615712483606,50.55955759684259,35.03838984171552,16.38459142049154,7.628985087076817,1.2738889058430989,3.103382110595703,17.672316233317062,31.581226348876996,43.88899485270181,265.4805450439452,44.2467575073242,249.09157216232583
3687238,35.97879791259763,40.2835782368978,36.44689305623372,33.3390172322591,13.48874791463215,0.0814387003580729,0.0,0.0,0.0,0.0,13.084156036376967,24.637611389160135,159.61847305297846,26.603078842163075,258.5433575083105
3687925,53.74930572509766,51.08362706502287,60.703484853108755,54.14948272705071,40.21262486775717,20.622872670491535,8.277341206868496,9.206317901611326,14.492540995279942,29.854852040608712,46.49846267700191,53.10221099853515,280.5213979085287,46.75356631808811,208.51733362924156
3688689,55.58337148030594,54.249724070231096,57.100945790608755,52.509671529134074,38.272602081298835,21.261137644449875,7.079017639160165,7.230976104736328,8.082140604654962,24.809279123942066,44.99992752075195,47.99609120686846,278.97745259602857,46.4962420993381,199.15044578832277
3689147,33.59476470947262,35.11943435668945,33.95185724894206,31.72443389892578,12.527566274007151,0.0,0.0,0.0,0.0,0.0,13.028654734293616,19.609697977701824,146.91805648803705,24.486342748006177,216.12104639822604
3621849,39.977414449056006,44.58997472127279,38.85110855102539,34.93341827392578,15.057921091715508,1.5084292093912766,0.0,0.0,0.0,0.0,13.311206817626951,27.513587951660156,174.91826629638675,29.153044382731125,289.1656450430158
3622228,39.977414449056006,44.58997472127279,38.85110855102539,34.93341827392578,15.057921091715508,1.5084292093912766,0.0,0.0,0.0,0.0,13.311206817626951,27.513587951660156,174.91826629638675,29.153044382731125,289.1656450430158
3622247,39.977414449056006,44.58997472127279,38.85110855102539,34.93341827392578,15.057921091715508,1.5084292093912766,0.0,0.0,0.0,0.0,13.311206817626951,27.513587951660156,174.91826629638675,29.153044382731125,289.1656450430158
3623076,35.97879791259763,40.2835782368978,36.44689305623372,33.3390172322591,13.48874791463215,0.0814387003580729,0.0,0.0,0.0,0.0,13.084156036376967,24.637611389160135,159.61847305297846,26.603078842163075,258.5433575083105
3623486,39.977414449056006,44.58997472127279,38.85110855102539,34.93341827392578,15.057921091715508,1.5084292093912766,0.0,0.0,0.0,0.0,13.311206817626951,27.513587951660156,174.91826629638675,29.153044382731125,289.1656450430158
3624370,41.62983957926431,45.0844408671061,39.79210789998372,35.58429718017578,15.67600377400717,2.955799102783203,0.0,0.0,0.0,0.0,14.118498484293614,28.72704823811848,180.72248840332028,30.120414733886715,285.2683897673086
3624955,39.977414449056006,44.58997472127279,38.85110855102539,34.93341827392578,15.057921091715508,1.5084292093912766,0.0,0.0,0.0,0.0,13.311206817626951,27.513587951660156,174.91826629638675,29.153044382731125,289.1656450430158
3374333,21.972287495931,24.548959096272824,16.660678863525387,11.948310852050792,0.0,0.0,0.0,0.0,0.0,0.0,3.4841257731119737,5.910573323567706,75.13023630778001,12.521706051296668,113.00288566292018
11919554,1.1946970621744792,5.298915863037108,3.1539955139160187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.647608439127604,1.607934739854601,4.78815466598586
3067696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2825297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2867714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2907911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2911298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2925533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2934246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2950159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
220782,51.33499908447266,53.02364985148115,52.38081232706704,51.82851918538413,42.55629348754881,30.74933751424148,28.80777740478512,28.38706334431968,26.382433573404956,45.87959162394205,58.56495030721031,71.77839914957684,281.87361145019526,46.97893524169921,78.23444197379078
223817,44.11226145426437,40.13221104939779,46.189894358317005,44.66128285725916,32.230528513590514,19.52546056111654,21.645586649576813,19.59515253702799,24.35663604736328,41.815382639567055,45.30518468221027,60.19628651936851,226.8516387939454,37.80860646565757,105.5457485501383
225284,57.96740468343101,55.70284907023124,56.07164891560868,57.32314809163414,48.202289581298785,31.71808751424148,32.65502675374347,30.81650670369465,36.019477844238274,49.20966974894214,60.737069447835225,77.36384836832683,306.9854278564453,51.16423797607422,103.16456598613048
2618425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3575635,20.609982808430978,23.31027094523115,16.43615086873369,11.178860982259115,0.0,0.0,0.0,0.0,0.0,0.0,3.083002726236978,5.357688903808596,71.53526560465494,11.92254426744249,102.0743480579208
3492908,9.022824605305988,16.942757924397792,8.247186024983712,1.5266799926757797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5697949727376301,35.739448547363274,5.956574757893879,45.186108399062284
2508807,0.5009307861328125,1.1507059733072915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.16012700398763,1.6516367594401042,0.2752727932400173,0.2240810450623502
3652462,53.01012929280601,58.71001052856445,53.29910659790045,44.74453481038413,46.196674346923864,32.90884272257488,18.593015034993496,29.300312042236367,35.28786977132163,42.7992693583171,46.47575759887695,57.33292388916016,288.8692982991538,48.14488304985897,81.87067403670241
358619,23.599484761556003,24.08224360148115,7.210320790608721,0.9676856994628906,2.251547495524089,0.0,0.0,0.0,1.044039408365885,0.0,0.0,16.383054097493513,58.11128234863285,9.685213724772142,126.41291123318716
359796,27.31302642822269,35.553353627522796,12.124708811442042,4.416177113850912,9.876078287760418,0.0,0.0,0.0,11.318363189697266,0.0,0.0,27.13769276936848,89.28334426879886,14.880557378133142,189.1009091876274
360502,43.017372131347656,31.521940867106093,13.977183024088552,22.12270863850911,12.962786356608069,4.011269887288413,1.4105923970540362,12.008621215820312,67.62494659423822,0.0,9.760266621907553,39.75162506103515,127.61326090494788,21.26887681749131,199.7672667358856
360630,27.47953033447269,38.24768956502279,4.839335123697916,0.6472918192545571,1.8607521057128904,0.0,0.0,0.0,4.614688873291016,0.0,0.0,27.879391988118513,73.07459894816085,12.179099824693475,271.0656117528223
361055,26.629351298014335,29.387663523356096,9.793654123942057,3.0084622701009125,7.090330759684248,0.0,0.0,0.0,7.664934794108066,0.0,0.0,22.65722401936848,75.90946197509764,12.651576995849608,153.52440232706778
361058,13.563879648844395,18.663298288981125,0.0920817057291666,0.0,0.0,0.0,0.0,6.979170481363926,5.368095397949219,0.0,0.0,13.59750366210936,32.31925964355469,5.386543273925781,71.64338450822011
343300,35.920773824055985,40.77299880981445,19.82240041097005,15.27842839558918,22.064802805582687,10.999388376871742,23.485801696777344,17.4436887105306,49.52032725016284,45.117710113525426,50.56519444783525,50.531491597493456,144.85879262288407,24.14313210381401,137.91889143546172
2510911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3109718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3117735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3128760,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
344979,56.024859110514235,60.81906000773101,38.50044123331706,28.96198272705078,51.589564005533894,35.00819524129231,37.99442545572916,37.90490595499674,40.80410003662109,40.88699722290039,62.101896921793674,72.65380605061853,270.90410232543934,45.15068372090656,162.87494455210998
658225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2973783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2988506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2990440,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2996944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3031580,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2399697,37.65570195515951,38.10893630981445,47.28982925415043,45.22134145100912,44.40045038859051,32.922993977864536,26.57846196492515,38.127541859944664,43.60297393798828,39.80219904581706,48.642831166585296,47.67065175374346,245.5992533365886,40.933208889431434,30.73971543559592
2643743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2650225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2655603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2655984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2657832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
611717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2294877,43.50679270426434,44.34778722127277,41.182163238525376,36.60854848225912,16.30922317504883,4.234851837158207,0.0,0.0,0.0,0.0,14.630624135335292,29.776527404785153,186.18936665852863,31.031561109754776,280.3803310046286
2294915,55.807899475097656,55.200814565022675,58.95267105102531,51.74274444580078,38.95123163859049,20.27472813924154,6.970537821451809,5.475116729736328,5.049751281738281,22.604363759358733,42.315682729085275,45.70792388916016,280.93008931477846,46.82168155246307,217.80489323603783
2298893,55.54300689697272,54.166472117106096,59.820509592691955,52.38605499267578,38.43910598754883,18.874581654866535,7.800534566243486,3.6940294901529938,3.7088508605956982,20.853549957275387,39.00578689575195,44.71142323811847,279.2297312418619,46.53828854031031,236.1530685193113
